cpt_code,cpt_description,total_services,total_beneficiaries,physician_count,avg_payment,total_revenue,national_avg_payment,national_total_services,payment_vs_national,payment_gap_dollars
86376,Microsomal antibodies (autoantibody) measurement,233.0,233,2,14.173472222000001,3316.35,,,,
J0278,"Injection, amikacin sulfate, 100 mg",4722.5,881,36,0.6927527278138889,3287.05,,,,
50433,Placement of tube of kidney and urinary tube through new skin access using imaging guidance with review by radiologist,33.0,30,2,99.745,3268.11,198.10392118,5075.0,-49.7,-98.36
50433,Placement of tube of kidney and urinary tube through new skin access using imaging guidance with review by radiologist,33.0,30,2,99.745,3268.11,635.02976744,43.0,-84.3,-535.28
15574,"Creation of flap graft to forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, or feet",11.0,11,1,296.53636364,3261.9,,,,
57270,Repair of protrusion of intestine into rectum or vagina through abdomen,11.0,11,1,292.96,3222.56,,,,
50328,Preparation of donor kidney and arteries for transplantation,48.0,48,2,74.6497058825,3205.38,66.205919325,1066.0,12.8,8.44
10006,"Fine needle aspiration biopsy using ultrasound guidance, each additional growth",63.0,31,2,50.831073684,3202.85,,,,
97810,"Acupuncture, initial 15 minutes",97.0,12,1,32.828041237,3184.32,,,,
99235,"Initial hospital care with same-day admission and discharge with moderate level of medical decision making, per day, if using time, at least 70 minutes",27.0,26,2,118.52375,3184.26,,,,
45150,Incision of stricture of rectum,11.0,11,1,277.30090909,3050.31,,,,
J2930,"Injection, methylprednisolone sodium succinate, up to 125 mg",705.0,100,4,4.31646686915,3031.0600000000004,,,,
83615,Lactate dehydrogenase (enzyme) level,513.0,379,12,5.8832200292416665,3023.18,,,,
82272,"Stool analysis for blood, by peroxidase activity",723.0,560,2,4.1458761682,2996.92,,,,
Q9958,"High osmolar contrast material, up to 149 mg/ml iodine concentration, per ml",50809.0,225,12,0.05899293058333333,2984.83,,,,
J0690,"Injection, cefazolin sodium, 500 mg",4982.0,1333,31,0.5873221749516129,2894.08,,,,
76881,Complete ultrasound scan of joint,88.0,86,4,31.013870869,2844.92,,,,
10035,"Placement of soft tissue locating device using x-ray, first growth",11.0,11,1,258.10181818,2839.12,,,,
95938,Placement of skin electrodes and measurement of stimulated sites on arms and legs,11.0,11,1,257.66,2834.26,,,,
50551,Exam of kidney using an endoscope inserted through surgically created opening from kidney to skin,13.0,13,1,215.36307692,2799.72,204.76638655,119.0,5.2,10.6
50436,Dilation of existing opening into urinary tract using imaging guidance,46.0,44,4,60.19625,2768.3,,,,
27369,Injection of contrast for imaging of knee joint,23.0,21,1,118.07043478,2715.62,,,,
52283,Steroid injection into urethra stricture using an endoscope,24.0,22,2,109.40388111749999,2695.05,159.60930667,750.0,-31.5,-50.21
52283,Steroid injection into urethra stricture using an endoscope,24.0,22,2,109.40388111749999,2695.05,230.31771429,35.0,-52.5,-120.91
50435,Replacement of kidney drainage tube using imaging guidance with review by radiologist,58.0,54,3,46.079990503333335,2664.33,85.579117318,35800.0,-46.2,-39.5
50435,Replacement of kidney drainage tube using imaging guidance with review by radiologist,58.0,54,3,46.079990503333335,2664.33,399.6109272,1305.0,-88.5,-353.53
57106,Partial removal of vaginal wall,11.0,11,1,240.3,2643.3,,,,
45910,Dilation of narrowing of rectum under anesthesia,17.0,17,1,153.84705882,2615.4,,,,
85730,"Coagulation assessment blood test, plasma or whole blood",426.0,388,13,5.880865384615385,2505.34,,,,
95925,Placement of skin electrodes and measurement of stimulated sites in arms,15.0,15,1,166.68,2500.2,,,,
0499T,Cysto f/urtl strix/stenosis,23.0,23,2,106.7163636365,2466.9700000000003,131.3261039,77.0,-18.7,-24.61
J1050,"Injection, medroxyprogesterone acetate, 1 mg",16152.0,59,4,0.160115864775,2445.38,,,,
J1950,"Injection, leuprolide acetate (for depot suspension), per 3.75 mg",132.0,11,1,18.087651515,2387.57,,,,
87045,Stool culture,258.0,247,12,9.235071428574999,2380.23,,,,
97811,"Acupuncture, each additional 15 minutes",97.0,12,1,24.510103093,2377.48,,,,
64913,"Repair of nerve using nerve graft, each additional strand",16.0,16,1,143.85,2301.6,,,,
73580,Review by radiologist of knee joint image,23.0,21,1,98.973913043,2276.4,,,,
G0283,"Electrical stimulation (unattended), to one or more areas for indication(s) other than wound care, as part of a therapy plan of care",214.0,46,2,9.871176470599998,2187.34,,,,
97813,"Acupuncture with electrical stimulation, initial 15 minutes",56.0,12,1,38.883035714,2177.45,,,,
J2704,"Injection, propofol, 10 mg",24018.0,1004,23,0.08944383675217392,2163.78,,,,
10005,"Fine needle aspiration biopsy using ultrasound guidance, first growth",37.0,37,2,57.14,2114.38,,,,
72194,Ct scan of pelvis before and after contrast,28.0,28,2,81.99716577699999,2084.54,,,,
87102,Fungal culture (mold or yeast),252.0,136,3,8.237833333333333,2075.5699999999997,,,,
49650,Repair of groin hernia using an endoscope,11.0,11,1,180.26090909,1982.87,,,,
87070,"Bacterial culture, any other source except urine, blood or stool, aerobic",227.0,119,4,8.4875595238,1937.08,,,,
93925,Ultrasound of leg arteries or artery grafts,12.0,12,1,160.38333333,1924.6,,,,
55110,Search of scrotum,12.0,12,1,157.52,1890.24,,,,
J1720,"Injection, hydrocortisone sodium succinate, up to 100 mg",136.0,44,2,13.817562211999999,1876.43,,,,
50329,Preparation of donor kidney and ureter for transplantation,35.0,35,1,53.522857143,1873.3,54.758155844,385.0,-2.3,-1.24
99234,"Initial hospital care with same-day admission and discharge with straightforward or low level of medical decision making, per day, if using time, at least 45 minutes",25.0,23,2,74.9842857145,1866.97,,,,
57220,Plastic repair of muscles at urinary opening through vagina,13.0,13,1,143.25230769,1862.28,,,,
83550,Iron binding capacity,215.0,177,3,8.6192857143,1848.76,,,,
54250,Assessment of nighttime erection,20.0,11,1,92.23,1844.6,,,,
76380,Limited or follow-up ct scan,46.0,38,2,39.905185185,1842.8,,,,
J3121,"Injection, testosterone enanthate, 1 mg",56779.0,38,2,0.03617332155,1837.98,,,,
J2175,"Injection, meperidine hydrochloride, per 100 mg",299.0,241,3,6.054725675099999,1808.97,,,,
80051,"Blood test panel for electrolytes (sodium potassium, chloride, carbon dioxide)",263.0,249,7,6.832919913428571,1797.55,,,,
50431,Injection procedure for imaging of kidney and ureter through already existing skin access using imaging guidance with review by radiologist,70.0,57,4,25.4315,1787.18,45.414539384,5840.0,-44.0,-19.98
50431,Injection procedure for imaging of kidney and ureter through already existing skin access using imaging guidance with review by radiologist,70.0,57,4,25.4315,1787.18,208.15515695,446.0,-87.8,-182.72
J3415,"Injection, pyridoxine hcl, 100 mg",192.0,14,1,9.26375,1778.64,,,,
97161,"Evaluation for physical therapy, typically 20 minutes",24.0,23,1,73.609166667,1766.62,,,,
97814,"Acupuncture with electrical stimulation, each additional 15 minutes",56.0,12,1,31.516964286,1764.95,,,,
G0328,"Colorectal cancer screening; fecal occult blood test, immunoassay, 1-3 simultaneous",99.0,99,1,17.69,1751.31,,,,
85610,"Blood test, clotting time",411.0,382,13,4.193931623930769,1723.36,,,,
52290,Incision of ureter using an endoscope,13.0,13,1,120.46461538,1566.04,155.09017857,112.0,-22.3,-34.63
52290,Incision of ureter using an endoscope,13.0,13,1,120.46461538,1566.04,137.41666667,18.0,-12.3,-16.95
90756,"Influenza vaccine, quadrivalent derived from cell cultures",49.0,49,1,31.00122449,1519.06,,,,
74425,Review by radiologist of upper urinary tract image,76.0,60,1,19.96,1516.96,,,,
A9576,"Injection, gadoteridol, (prohance multipack), per ml",1333.0,76,4,1.1202140719,1493.4299999999998,,,,
78708,"Nuclear medicine study of kidney, blood, flow, and function with drug administration",16.0,13,1,89.28,1428.48,44.08165178,15002.0,102.5,45.2
78708,"Nuclear medicine study of kidney, blood, flow, and function with drug administration",16.0,13,1,89.28,1428.48,117.86280702,3591.0,-24.3,-28.58
98968,"Telephone medical discussion provided by nonphysician professional, 21-30 minutes",51.0,46,1,27.578431373,1406.5,,,,
99448,"Telephone or internet assessment with verbal and written report by consulting physician, 21-30 minutes",39.0,36,1,36.057435897,1406.24,,,,
83540,Iron level,220.0,182,3,6.394418604666666,1401.82,,,,
A9503,"Technetium tc-99m medronate, diagnostic, per study dose, up to 30 millicuries",37.0,37,2,32.4226923075,1398.58,,,,
77290,"Obtaining data needed to develop the optimal radiation treatment, 3 or more treatment areas or any number of treatment areas where special treatment is involved",19.0,11,1,72.12,1370.28,,,,
Q5101,"Injection, filgrastim-sndz, biosimilar, (zarxio), 1 microgram",8760.0,11,1,0.1557340183,1364.23,,,,
73564,"X-ray of knee, 4 or more views",42.0,41,1,32.284047619,1355.93,,,,
99282,Emergency department visit with straightforward medical decision making,37.0,36,3,36.01948717933333,1324.96,,,,
G0102,Prostate cancer screening; digital rectal examination,117.0,117,5,11.2309333334,1315.71,12.957593956,12905.0,-13.3,-1.73
G0102,Prostate cancer screening; digital rectal examination,117.0,117,5,11.2309333334,1315.71,6.3802463054,406.0,76.0,4.85
93010,Routine electrocardiogram (ecg) using at least 12 leads with interpretation and report only,227.0,196,6,5.9054468294,1294.5900000000001,,,,
50694,Placement of stent of ureter through new skin access using imaging guidance with review by radiologist,11.0,11,1,114.96818182,1264.65,210.35332808,634.0,-45.3,-95.39
98966,"Telephone medical discussion provided by nonphysician professional, 5-10 minutes",116.0,98,2,10.37739130435,1263.46,,,,
64595,Revision of peripheral or gastric neurostimulator generator,24.0,24,2,51.3977272725,1233.9899999999998,,,,
82803,Blood gases measurement,48.0,47,2,25.55,1226.4,,,,
15860,Injection of agent into vein to assess blood flow of skin graft or flap,28.0,28,2,42.870000000000005,1200.36,,,,
99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",28.0,22,1,42.77,1197.56,,,,
J1885,"Injection, ketorolac tromethamine, per 15 mg",2805.0,940,37,0.41729350094864864,1165.0,,,,
00731,"Anesthesia for other procedure on esophagus, stomach, or upper small bowel using an endoscope",18.0,18,1,63.086666667,1135.56,,,,
50690,Injection of bladder and ureter for imaging,12.0,11,1,92.048333333,1104.58,47.971078947,1140.0,91.9,44.08
50690,Injection of bladder and ureter for imaging,12.0,11,1,92.048333333,1104.58,84.845837838,185.0,8.5,7.2
98967,"Telephone medical discussion provided by nonphysician professional, 11-20 minutes",55.0,49,1,19.881818182,1093.5,,,,
77470,Special radiation treatment,13.0,13,1,84.11,1093.43,,,,
95806,"Sleep study including heart rate, breathing, airflow, and effort",15.0,15,1,70.888,1063.32,,,,
82435,Blood chloride level,201.0,132,7,4.51,906.51,,,,
J1020,"Injection, methylprednisolone acetate, 20 mg",220.0,39,2,4.1086345979,903.54,,,,
P9615,Catheterization for collection of specimen(s) (multiple patients),112.0,65,2,6.64295,897.39,2.9505649466,2248.0,125.1,3.69
84560,Uric acid level,179.0,104,6,4.910833333333334,881.46,,,,
82340,Urine calcium level,151.0,79,5,5.8115000000000006,880.5899999999999,,,,
87205,Special gram or giemsa stain for microorganism,208.0,146,1,4.18,869.44,,,,
52334,Insertion of guide wire through kidney into ureter using an endoscope,14.0,13,1,61.337857143,858.73,171.57098361,244.0,-64.2,-110.23
53620,Initial dilation of urethra in male using filiform dilator,14.0,14,1,61.26,857.64,67.08366443,745.0,-8.7,-5.82
53620,Initial dilation of urethra in male using filiform dilator,14.0,14,1,61.26,857.64,129.69554313,626.0,-52.8,-68.44
84105,Urine phosphate level,151.0,79,5,5.56566666666,843.3399999999999,,,,
73562,"X-ray of knee, 3 views",25.0,25,1,33.68,842.0,,,,
A9585,"Injection, gadobutrol, 0.1 ml",3150.0,33,1,0.2626666667,827.4,,,,
87811,Detection test by immunoassay with direct visual observation for severe acute respiratory syndrome coronavirus 2 (covid-19),20.0,15,1,40.55,811.0,,,,
99449,"Telephone or internet assessment with verbal and written report by consulting physician, more than 30 minutes",15.0,14,1,51.182,767.73,,,,
J3360,"Injection, diazepam, up to 5 mg",134.0,103,3,5.566177510599999,763.73,,,,
96375,Injection of additional new drug or substance into vein,54.0,20,1,14.023518519,757.27,,,,
84300,Urine sodium level,151.0,79,5,4.87733333334,739.04,,,,
82374,Carbon dioxide (bicarbonate) level,152.0,85,5,4.78,726.5600000000001,,,,
94010,Test to measure expiratory airflow and volume,37.0,37,1,19.34,715.58,,,,
84133,Urine potassium level,151.0,79,5,4.562666666659999,691.36,,,,
G0396,"Alcohol and/or substance (other than tobacco) misuse structured assessment (e.g., audit, dast), and brief intervention 15 to 30 minutes",32.0,32,1,21.2090625,678.69,,,,
00811,Anesthesia for other procedure on large bowel using an endoscope,11.0,11,1,61.286363636,674.15,,,,
Q9961,"High osmolar contrast material, 250-299 mg/ml iodine concentration, per ml",4740.0,91,4,0.1369540317,660.97,,,,
50387,Removal and replacement of stent in kidney and ureter using fluoroscopic guidance with review by radiologist,18.0,11,1,36.342222222,654.16,69.764047337,5915.0,-47.9,-33.42
50387,Removal and replacement of stent in kidney and ureter using fluoroscopic guidance with review by radiologist,18.0,11,1,36.342222222,654.16,282.33538462,208.0,-87.1,-245.99
83090,Homocysteine (amino acid) level,36.0,36,1,17.572777778,632.62,,,,
87510,"Detection test for gardnerella vaginalis (bacteria), direct probe technique",32.0,31,2,19.65,628.8,,,,
87660,"Detection test by nucleic acid for trichomonas vaginalis (genital parasite), direct probe technique",32.0,31,2,19.65,628.8,,,,
87480,"Detection test for candida species (yeast), direct probe technique",32.0,31,2,19.65,628.8,,,,
50389,Removal of kidney drainage tube using fluoroscopic guidance,26.0,24,2,23.8407142855,624.98,40.110865519,4298.0,-40.6,-16.27
50389,Removal of kidney drainage tube using fluoroscopic guidance,26.0,24,2,23.8407142855,624.98,299.70223776,143.0,-92.0,-275.86
96127,Assessment of emotional or behavioral problems,191.0,157,4,3.4776214953249998,603.88,,,,
J2795,"Injection, ropivacaine hydrochloride, 1 mg",10504.0,201,1,0.0565184692,593.67,,,,
72170,"X-ray of pelvis, 1-2 views",27.0,27,2,21.96728022,592.81,,,,
G0316,Prolonged hospital inpatient or observation care evaluation and management service(s) beyond the total time for the primary service (when the primary service has been selected using time on the date of the primary service); each additional 15 minutes by th,25.0,14,1,23.3824,584.56,,,,
A4353,"Intermittent urinary catheter, with insertion supplies",76.0,39,3,7.244666666666666,550.66,6.5631014904,1409.0,10.4,0.68
82948,Blood glucose (sugar) measurement using reagent strip,108.0,68,1,4.94,533.52,,,,
97164,"Re-evaluation for physical therapy, typically 20 minutes",12.0,11,1,44.299166667,531.59,,,,
G9487,"Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: an expanded problem focused histo",19.0,16,1,27.021052632,513.4,,,,
J9150,"Injection, daunorubicin, 10 mg",16.0,13,1,31.784375,508.55,,,,
G9488,"Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: a detailed history; a detailed ex",12.0,12,1,42.221666667,506.66,,,,
86141,"Measurement c-reactive protein for detection of infection or inflammation, high sensitivity",40.0,40,1,12.56,502.4,,,,
82550,"Creatine kinase (cardiac enzyme) level, total",77.0,72,2,6.38,491.26,,,,
82962,Blood glucose (sugar) test performed by hand-held instrument,153.0,105,1,3.1937254902,488.64,,,,
J2550,"Injection, promethazine hcl, up to 50 mg",195.0,173,7,2.4718674075428573,482.9,,,,
76937,Ultrasonic guidance for blood vessel access,36.0,36,2,12.3216666665,453.32,,,,
82105,"Alpha-fetoprotein (afp) level, serum",27.0,27,1,16.678518519,450.32,,,,
J7050,"Infusion, normal saline solution, 250 cc",896.0,397,12,0.497042255025,448.46999999999997,,,,
J0744,"Injection, ciprofloxacin for intravenous infusion, 200 mg",397.0,212,10,1.1110789831,438.33,,,,
J0698,"Injection, cefotaxime sodium, per gm",104.0,92,4,4.18541266835,426.77,,,,
72110,"X-ray of lower and sacral spine, minimum of 4 views",17.0,17,1,23.38,397.46,,,,
83721,Ldl cholesterol level,37.0,37,1,10.525135135,389.43,,,,
85652,"Red blood cell sedimentation rate, to detect inflammation, automated",144.0,138,2,2.65,381.59999999999997,,,,
87624,"Detection test by nucleic acid for human papillomavirus (hpv), high-risk types",11.0,11,1,34.39,378.29,,,,
95012,Test to measure the level of nitric oxide gas,21.0,21,1,17.35,364.35,,,,
J2250,"Injection, midazolam hydrochloride, per 1 mg",2932.7,750,20,0.121501542815,356.03999999999996,,,,
97535,"Training for self-care or home management, each 15 minutes",14.0,11,1,25.34,354.76,,,,
82985,Glycated protein level,21.0,17,1,16.42,344.82,,,,
J3420,"Injection, vitamin b-12 cyanocobalamin, up to 1000 mcg",301.0,127,3,1.2597720797666667,334.57,,,,
G0182,"Physician supervision of a patient under a medicare-approved hospice (patient not present) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of care plans, review of subsequent reports of patien",13.0,13,1,25.590769231,332.68,,,,
J3010,"Injection, fentanyl citrate, 0.1 mg",468.0,366,12,0.697412319425,321.19,,,,
J2310,"Injection, naloxone hydrochloride, per 1 mg",43.0,35,1,7.3806976744,317.37,,,,
82248,"Bilirubin level, direct",64.0,41,2,4.92,314.88,,,,
99447,"Telephone or internet assessment with verbal and written report by consulting physician, 11-20 minutes",12.0,12,1,25.35,304.2,,,,
78445,Nuclear medicine study of non-cardiac blood flow,16.0,16,1,18.48,295.68,,,,
95115,Professional service for single injection of allergen,37.0,18,1,7.77,287.49,,,,
J7040,"Infusion, normal saline solution, sterile (500 ml = 1 unit)",260.0,236,8,1.0086972511375,263.26,,,,
95117,Professional service for multiple injections of allergen,29.0,12,1,9.06,262.74,,,,
70200,"X-ray of eye socket, minimum of 4 views",11.0,11,1,23.663636364,260.3,,,,
84436,"Thyroxine (thyroid chemical), total",38.0,36,2,6.73,255.74,,,,
J7120,"Ringers lactate infusion, up to 1000 cc",131.0,118,5,1.9200030467200002,251.86,,,,
73502,"X-ray of hip, 2-3 views",11.0,11,1,21.96,241.56,,,,
84478,Triglycerides level,40.0,40,1,6.02825,241.13,,,,
84479,Thyroid hormone evaluation,38.0,36,2,6.34,240.92000000000002,,,,
85007,Microscopic examination for white blood cells with manual cell count,62.0,55,1,3.72,230.64,,,,
84295,Blood sodium level,48.0,47,2,4.71,226.07999999999998,,,,
96366,"Infusion into a vein for therapy, prevention, or diagnosis, each additional hour",14.0,14,1,16.02,224.28,,,,
84132,Blood potassium level,48.0,47,2,4.66,223.68,,,,
53665,Dilation of urethra in female under general or spinal anesthesia,15.0,15,1,14.3,214.5,28.371666667,42.0,-49.6,-14.07
53665,Dilation of urethra in female under general or spinal anesthesia,15.0,15,1,14.3,214.5,144.419,90.0,-90.1,-130.12
J0692,"Injection, cefepime hydrochloride, 500 mg",209.0,98,3,0.9838424133666667,205.63,,,,
82436,Urine chloride level,38.0,24,2,5.39541666665,202.68,,,,
J1030,"Injection, methylprednisolone acetate, 40 mg",32.0,15,1,5.8625,187.6,,,,
77001,Fluoroscopic guidance for insertion or removal of central vein access device,13.0,13,1,14.39,187.07,,,,
82271,Specimen analysis for blood,35.0,27,1,5.21,182.35,,,,
87109,Mycoplasma culture,12.0,12,1,15.08,180.96,,,,
87880,"Detection test by immunoassay with direct visual observation for streptococcus, group a (strep)",11.0,11,1,16.2,178.2,,,,
77790,"Supervision, handling, and loading of radiation source",13.0,13,1,12.98,168.74,,,,
J2370,"Injection, phenylephrine hcl, up to 1 ml",69.0,64,2,2.30814285715,158.98000000000002,,,,
81050,Urine volume measurement,38.0,24,2,3.4212499999999997,128.52,,,,
96160,Administration and interpretation of patient-focused health risk assessment,59.0,59,1,2.133220339,125.86,,,,
J1040,"Injection, methylprednisolone acetate, 80 mg",11.0,11,1,9.94,109.34,,,,
J0694,"Injection, cefoxitin sodium, 1 gm",24.0,12,1,3.94625,94.71,,,,
J7030,"Infusion, normal saline solution , 1000 cc",47.0,41,1,2.0072340426,94.34,,,,
86140,Measurement c-reactive protein for detection of infection or inflammation,16.0,15,1,5.08,81.28,,,,
J2001,"Injection, lidocaine hcl for intravenous infusion, 10 mg",3355.0,772,11,0.0199895163,70.71,,,,
93457,"Insertion of tube in right heart chambers, coronary artery, and bypass graft for diagnosis with review by radiologist",13.0,13,1,3.92,50.96,,,,
J3370,"Injection, vancomycin hcl, 500 mg",26.0,13,1,1.9330769231,50.26,,,,
G0500,"Moderate sedation services provided by the same physician or other qualified health care professional performing a gastrointestinal endoscopic service that sedation supports, requiring the presence of an independent trained observer to assist in the monito",12.0,11,1,4.12,49.44,,,,
J1626,"Injection, granisetron hydrochloride, 100 mcg",160.0,12,1,0.3045625,48.73,,,,
J2543,"Injection, piperacillin sodium/tazobactam sodium, 1 gram/0.125 grams (1.125 grams)",43.5,11,1,1.0285057471,44.74,,,,
J0713,"Injection, ceftazidime, per 500 mg",30.0,12,1,1.369,41.07,,,,
J1100,"Injection, dexamethasone sodium phosphate, 1 mg",419.0,39,3,0.09796431276666667,41.0,,,,
J0290,"Injection, ampicillin sodium, 500 mg",56.0,27,1,0.6105357143,34.19,,,,
33508,Harvest of vein using an endoscope,11.0,11,1,1.97,21.67,,,,
J1940,"Injection, furosemide, up to 20 mg",47.0,28,2,0.4496673387,21.27,,,,
J0295,"Injection, ampicillin sodium/sulbactam sodium, per 1.5 gm",11.0,11,1,1.6290909091,17.92,,,,
J3480,"Injection, potassium chloride, per 2 meq",105.0,21,1,0.0941904762,9.89,,,,
J2405,"Injection, ondansetron hydrochloride, per 1 mg",44.0,11,1,0.0756818182,3.33,,,,
J2371,"Injection, phenylephrine hydrochloride, 20 micrograms",25.0,25,1,0.01,0.25,,,,
